Asset_ID,Asset_Name,Category,NFT_Tier,Faction,Biome,Rarity,Base_Prompt,Negative_Prompt,Style_Keywords,Primary_Color_Hex,Secondary_Color_Hex,Accent_Color_Hex,Resolution,Format,Animation_States,Direction_Count,Frame_Count,Stage1_Status,Stage2_Status,Stage3_Status,Stage4_Status,Stage5_Status,Stage6_Status,Stage7_Status,Quality_Rating,Approval_Status,Priority,Production_Week,Notes,Stage1_Est_Cost,Stage1_Act_Cost,Stage1_Service,Stage2_Est_Cost,Stage2_Act_Cost,Stage2_Service,Stage3_Est_Cost,Stage3_Act_Cost,Stage3_Service,Stage4_Est_Cost,Stage4_Act_Cost,Stage4_Service,Stage5_Est_Cost,Stage5_Act_Cost,Stage5_Service,Stage6_Est_Cost,Stage6_Act_Cost,Stage6_Service,Stage7_Est_Cost,Stage7_Act_Cost,Stage7_Service,Total_Est_Cost,Total_Act_Cost,Cost_Variance,Cost_Variance_Pct,Base_Value,Market_Value_Est,Mint_Price_Target,Cost_Per_Variant,ROI_Multiplier,Pipeline_Start,Pipeline_End,Duration_Minutes
UNIT_JO_TNK_001,Jungle Tank,Unit,Units,Bio_Hunters,Jungle_Overgrowth,Rare,"BIO HUNTERS Vine Tank: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat heavy tank, thick bark and vine armor plating, living shield, root club weapon, immovable tree stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, heavy tank, bio-organic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,block,attack,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,43,Heavy defensive unit,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
UNIT_JO_SCT_001,Jungle Scout,Unit,Units,Bio_Hunters,Jungle_Overgrowth,Common,"BIO HUNTERS Vine Scout: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat scout, leaf camouflage cloak, poison dart blowpipe, agile predator build, jungle stealth gear, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, scout unit, bio-organic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,stealth,attack,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,44,Recon and scouting,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,10.00,7.00,0.0010,2500.00,,,
UNIT_JO_MED_001,Jungle Medic,Unit,Units,Bio_Hunters,Jungle_Overgrowth,Uncommon,"BIO HUNTERS Vine Medic: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat healer, healing herb satchel, regenerative spore staff, nature magic aura, medicinal plant knowledge, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, support unit, bio-organic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,heal,death",8,40,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,44,Healing support unit,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
UNIT_JO_ENG_001,Jungle Engineer,Unit,Units,Bio_Hunters,Jungle_Overgrowth,Uncommon,"BIO HUNTERS Vine Engineer: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat bio-engineer, vine weaving tools, living construction equipment, seed pouches, nature shaping ability, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, builder unit, bio-organic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,build,repair,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,45,Construction and repair,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
UNIT_JO_MAG_001,Jungle Mage,Unit,Units,Bio_Hunters,Jungle_Overgrowth,Rare,"BIO HUNTERS Vine Mage: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat nature mage, living staff with flowering top, spore cloud aura, glowing green runes, nature communion trance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, caster unit, bio-organic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,cast,channel,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,45,Magic damage dealer,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
UNIT_JO_SIE_001,Jungle Siege,Unit,Units,Bio_Hunters,Jungle_Overgrowth,Epic,"BIO HUNTERS Vine Siege: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat siege operator, giant seed pod launcher, explosive spore ammunition, root-anchored stance, living artillery, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, artillery unit, bio-organic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,setup,fire,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,46,Siege and artillery,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,50.00,35.00,0.0010,12500.00,,,
UNIT_JO_ASS_001,Jungle Assassin,Unit,Units,Bio_Hunters,Jungle_Overgrowth,Rare,"BIO HUNTERS Vine Assassin: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat assassin, poison-coated bone daggers, chameleon skin camouflage, predator stalking stance, venomous strike, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, dark fantasy, assassin unit, bio-organic, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#228B22,#8B7355,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,stealth,backstab,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,46,Stealth assassin,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
UNIT_NM_CAV_001,Neon Cavalry,Unit,Units,Signal_Hackers,Neon_Megacity,Uncommon,"SIGNAL HACKERS Cyber Cavalry: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat cavalry, mounted on hoverbike with neon trails, energy lance, cyber-jockey gear, data streams visible, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, cavalry unit, neon tech, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,charge,attack,death",8,56,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,47,Mounted fast attack,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
UNIT_NM_TNK_001,Neon Tank,Unit,Units,Signal_Hackers,Neon_Megacity,Rare,"SIGNAL HACKERS Cyber Tank: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat heavy tank, powered exosuit armor, energy shield generator, plasma fist weapons, immovable cyber stance, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, heavy tank, neon tech, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,block,attack,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,47,Heavy defensive unit,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
UNIT_NM_SCT_001,Neon Scout,Unit,Units,Signal_Hackers,Neon_Megacity,Common,"SIGNAL HACKERS Cyber Scout: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat scout, cloaking device, holo-decoys, agile cyber build, surveillance drones, recon tech, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, scout unit, neon tech, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,stealth,attack,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,48,Recon and scouting,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,10.00,7.00,0.0010,2500.00,,,
UNIT_NM_MED_001,Neon Medic,Unit,Units,Signal_Hackers,Neon_Megacity,Uncommon,"SIGNAL HACKERS Cyber Medic: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat medic, nano-healing injector, medical drone companion, cyber medical gear, data-driven diagnosis, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, support unit, neon tech, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,heal,death",8,40,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,49,Healing support unit,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
UNIT_NM_ENG_001,Neon Engineer,Unit,Units,Signal_Hackers,Neon_Megacity,Uncommon,"SIGNAL HACKERS Cyber Engineer: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat tech engineer, holo-blueprint projector, nano-construction tool, drone assistant, hack-capable gear, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, builder unit, neon tech, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,build,repair,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,49,Construction and repair,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,15.00,10.50,0.0010,3750.00,,,
UNIT_NM_MAG_001,Neon Mage,Unit,Units,Signal_Hackers,Neon_Megacity,Rare,"SIGNAL HACKERS Cyber Mage: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat cyber-mage, holographic spell projector, data-stream casting aura, glowing circuit runes, digital magic channeling, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, caster unit, neon tech, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,cast,channel,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,50,Magic damage dealer,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
UNIT_NM_SIE_001,Neon Siege,Unit,Units,Signal_Hackers,Neon_Megacity,Epic,"SIGNAL HACKERS Cyber Siege: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat siege operator, orbital strike designator, missile guidance system, heavy cyber artillery rig, targeting HUD, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, artillery unit, neon tech, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,setup,fire,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,50,Siege and artillery,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,50.00,35.00,0.0010,12500.00,,,
UNIT_NM_ASS_001,Neon Assassin,Unit,Units,Signal_Hackers,Neon_Megacity,Rare,"SIGNAL HACKERS Cyber Assassin: T-pose with arms extended horizontally at shoulder height, front facing view, full body visible head to feet, standing upright bipedal stance. Post-apocalyptic anthropomorphic cat assassin, active camo suit, mono-molecular blade, hacking interface, digital ghost aesthetic, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, poorly drawn face, gross proportions, malformed limbs, extra fingers, signature, error, cropped, worst quality, jpeg artifacts, lowres, bad proportions, duplicate, grayscale, monochrome, oversaturated, undersaturated","post-apocalyptic, cyberpunk, assassin unit, neon tech, gritty realism, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#0D0D0D,#FF00FF,#00BFFF,1024x1024,PNG,"t-pose,idle,walk,stealth,backstab,death",8,48,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,51,Stealth assassin,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,25.00,17.50,0.0010,6250.00,,,
ENEMY_DW_T1_001,Desert Corrupted Drone,Enemy,Bosses,AI_Corruption,Desert_Wastes,Common,"AI CORRUPTION Desert Swarm: T-pose view. Corrupted sand-crawler drone enemy, rust-covered mechanical spider form, glitching desert camouflage, red malevolent scanner, virus patterns, sand-storm particle effects, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, desert variant, glitch aesthetic, red glow, menacing design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#C4A35A,1024x1024,PNG,"t-pose,idle,walk,attack,death",8,40,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,52,Desert T1 enemy,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,10.00,7.00,0.0010,2500.00,,,
ENEMY_VL_T1_001,Volcanic Corrupted Drone,Enemy,Bosses,AI_Corruption,Volcanic_Lands,Common,"AI CORRUPTION Volcanic Swarm: T-pose view. Corrupted magma-infused drone enemy, heat-warped mechanical spider form, glitching ember glow, red malevolent scanner, virus patterns with lava veins, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, volcanic variant, glitch aesthetic, red glow, menacing design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#FF4500,1024x1024,PNG,"t-pose,idle,walk,attack,death",8,40,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,52,Volcanic T1 enemy,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,10.00,7.00,0.0010,2500.00,,,
ENEMY_FR_T1_001,Frozen Corrupted Drone,Enemy,Bosses,AI_Corruption,Frozen_Ruins,Common,"AI CORRUPTION Frozen Swarm: T-pose view. Corrupted cryo-infused drone enemy, frost-covered mechanical spider form, glitching ice patterns, red malevolent scanner through frost, virus patterns with ice crystals, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, frozen variant, glitch aesthetic, red glow, menacing design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#00FFFF,1024x1024,PNG,"t-pose,idle,walk,attack,death",8,40,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,53,Frozen T1 enemy,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,10.00,7.00,0.0010,2500.00,,,
ENEMY_JO_T1_001,Jungle Corrupted Drone,Enemy,Bosses,AI_Corruption,Jungle_Overgrowth,Common,"AI CORRUPTION Jungle Swarm: T-pose view. Corrupted bio-hybrid drone enemy, vine-infested mechanical spider form, glitching organic patterns, red malevolent scanner, virus patterns with plant growths, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, jungle variant, glitch aesthetic, red glow, menacing design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#ADFF2F,1024x1024,PNG,"t-pose,idle,walk,attack,death",8,40,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,53,Jungle T1 enemy,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,10.00,7.00,0.0010,2500.00,,,
ENEMY_NM_T1_001,Neon Corrupted Drone,Enemy,Bosses,AI_Corruption,Neon_Megacity,Common,"AI CORRUPTION Neon Swarm: T-pose view. Corrupted cyber drone enemy, glitching holographic spider form, neon circuit virus patterns, red malevolent scanner, data corruption visual effects, GREEN BACKGROUND, professional game asset, MUST HAVE A COMPLETE GREEN SCREEN BACKGROUND with NO fx, bg with no environment, bg with no visible ground","blurry, low quality, watermark, text, logo, deformed, ugly, bad anatomy, extra limbs, missing limbs, mutation, disfigured, gross proportions, malformed, signature, error, cropped, worst quality, jpeg artifacts, lowres, duplicate, grayscale, monochrome, oversaturated, undersaturated","corrupted AI, mechanical horror, neon variant, glitch aesthetic, red glow, menacing design, cinematic lighting, 45-degree top-right light source, detailed textures, game-ready asset",#8B0000,#FF0000,#FF00FF,1024x1024,PNG,"t-pose,idle,walk,attack,death",8,40,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,,PENDING,P1,54,Neon T1 enemy,0.0040,,runpod_sdxl,0.0000,,bria_rmbg,0.0000,,pil_lanczos,0.0000,,meshy_free,0.0000,,blender_local,0.0000,,pil_local,0.0000,,pil_local,0.0040,,,,10.00,10.00,7.00,0.0010,2500.00,,,
